topword,year,freq
law,1995,4
third,1995,4
jail,1995,4
tony,1995,4
move,1995,11
policy,1995,4
return,1995,4
idea,1995,4
trading,1995,4
canada,1995,4
NTU,1995,4
free,1995,4
members,1995,4
put,1995,4
sentence,1995,4
white,1995,4
toa,1995,4
aims,1995,4
need,1995,11
upgrading,1995,4
price,1995,12
most,1995,4
sale,1995,4
PM,1996,71
China,1996,55
Singapore,1996,68
U.S.,1996,44
Lee,1996,40
Govt,1996,45
SM,1996,41
Taiwan,1996,32
up,1996,28
BG,1996,23
Goh,1996,21
ties,1996,21
top,1996,19
Suharto,1996,19
HDB,1996,17
boost,1996,13
visit,1996,13
WTO,1996,13
growth,1996,13
SDP,1996,13
economic,1996,13
system,1996,12
Asean,1996,12
PAP,1996,12
talks,1996,11
upgrading,1996,11
hit,1996,15
meeting,1996,11
Asian,1996,10
property,1996,10
Beijing,1996,10
Japan,1996,10
years,1996,10
panel,1996,10
market,1996,9
wont,1996,9
asia,1996,9
success,1996,9
calls,1996,9
budget,1996,8
power,1996,8
President,1996,8
policy,1996,8
cost,1996,12
service,1996,15
key,1996,8
workers,1996,8
young,1996,8
five,1996,8
health,1996,7
likely,1996,7
study,1996,7
Myanmar,1996,7
tan,1996,7
move,1996,11
open,1996,7
care,1996,7
park,1996,7
chee,1996,7
most,1996,7
show,1996,7
foreign,1996,7
political,1996,7
minister,1996,16
case,1996,7
east,1996,7
election,1996,11
S'poreans,1996,7
dies,1996,7
land,1996,7
Chinese,1996,6
firms,1996,6
seeks,1996,6
body,1996,6
action,1996,6
changes,1996,6
purchases,1996,6
links,1996,6
wrong,1996,6
police,1996,6
li,1996,6
peng,1996,6
good,1996,6
issue,1996,15
members,1996,6
training,1996,6
project,1996,6
centre,1996,6
net,1996,6
local,1996,6
best,1996,6
review,1996,6
group,1996,6
teng-hui,1996,6
condo,1996,6
bill,1996,6
suzhou,1996,6
charged,1996,6
match,1996,6
security,1996,6
lead,1996,6
road,1996,6
Clinton,1996,6
head,1996,6
funds,1996,6
role,1996,6
students,1996,6
shop,1996,5
send,1996,10
choice,1996,5
team,1996,5
leaders,1996,5
japanese,1996,5
even,1996,5
index,1996,5
public,1996,5
water,1996,5
aid,1996,5
strong,1996,5
private,1996,5
hurt,1996,5
subsidies,1996,5
high,1996,5
court,1996,5
economy,1996,5
plans,1996,5
jail,1996,5
fined,1996,5
house,1996,5
rises,1996,5
vote,1996,5
attack,1996,5
hub,1996,5
Thai,1996,5
tells,1996,5
measures,1996,5
mrt,1996,5
sale,1996,5
Yeo,1996,5
copyright,1996,5
science,1996,5
region,1996,5
opposition,1996,5
poll,1996,9
prices,1996,5
let,1996,5
party,1996,5
foreigners,1996,5
australia,1996,5
Mahathir,1996,5
become,1996,5
old,1996,5
people,1996,5
Malaysia,1996,5
stand,1996,5
urges,1996,5
down,1996,5
offer,1996,11
hu,1996,5
work,1996,5
life,1996,5
together,1996,5
singtel,1996,4
qian,1996,4
global,1996,4
focus,1996,4
month,1996,4
MPs,1996,4
school,1996,4
cause,1996,4
deals,1996,4
investment,1996,4
fall,1996,13
women,1996,4
positive,1996,4
calm,1996,4
flat,1996,12
award,1996,4
hold,1996,4
sanctions,1996,4
car,1996,11
give,1996,4
judge,1996,4
share,1996,10
needs,1996,4
recovery,1996,4
SIA,1996,4
vital,1996,4
jiang,1996,4
ST,1996,4
mislead,1996,4
chief,1996,4
hashimoto,1996,4
trade,1996,4
dont,1996,4
idea,1996,4
extended,1996,4
living,1996,4
put,1996,4
place,1996,4
major,1996,4
industrial,1996,4
girls,1996,4
needed,1996,4
scheme,1996,9
amcol,1996,4
part,1996,4
doctors,1996,4
rate,1996,4
bridge,1996,4
sell,1996,4
track,1996,4
Jakarta,1996,4
points,1996,4
ling,1996,4
state,1996,4
candidates,1996,4
jailed,1996,4
stop,1996,4
coast,1996,4
cannot,1996,4
him,1996,4
board,1996,4
DPM,1996,4
vision,1996,4
last,1996,4
drug,1996,4
community,1996,4
subsidy,1996,4
voters,1996,4
suggests,1996,4
pay,1996,4
week,1996,4
Indonesia,1996,4
death,1996,4
PM,1997,37
Singapore,1997,44
Tang,1997,30
U.S.,1997,21
ties,1997,19
up,1997,18
China,1997,17
SM,1997,14
top,1997,12
Govt,1997,12
KL,1997,11
Goh,1997,11
Lee,1997,10
Asean,1997,10
leaders,1997,9
Parliament,1997,9
court,1997,9
better,1997,9
HDB,1997,9
action,1997,7
car,1997,7
move,1997,10
NTUC,1997,7
scheme,1997,7
doctors,1997,7
PAP,1997,7
Taiwan,1997,7
buy,1997,7
role,1997,7
time,1997,7
boost,1997,6
private,1997,6
good,1997,6
wants,1997,6
fire,1997,6
case,1997,10
human,1997,6
workers,1997,6
team,1997,5
likely,1997,5
hospital,1997,5
rights,1997,5
work,1997,5
Beijing,1997,5
SIA,1997,5
classified,1997,5
system,1997,5
drive,1997,5
jailed,1997,5
hit,1997,5
years,1997,5
him,1997,5
jobs,1997,5
tough,1997,5
Johor,1997,5
property,1997,5
charged,1997,5
Mahathir,1997,5
BG,1997,5
support,1997,5
offer,1997,5
cambodia,1997,5
end,1997,5
21st,1997,4
young,1997,4
penalties,1997,4
cheng,1997,4
sing,1997,4
kids,1997,4
military,1997,4
win,1997,4
positive,1997,4
visit,1997,4
teen,1997,4
phone,1997,4
baby,1997,4
fare,1997,4
abuse,1997,4
licence,1997,4
jiang,1997,4
chief,1997,4
jail,1997,4
Japan,1997,4
police,1997,4
fined,1997,4
weeks,1997,4
open,1997,4
law,1997,4
service,1997,4
hun,1997,4
Thai,1997,4
youth,1997,4
san,1997,4
saf,1997,4
sen,1997,4
need,1997,4
remarks,1997,4
NUS,1997,4
cut,1997,4
raise,1997,4
life,1997,4
budget,1997,4
air,1997,4
century,1997,4
pay,1997,4
lawyers,1997,4
PSA,1997,4
people,1997,4
Malaysia,1997,4
asks,1997,4
Suharto,1997,4
S'poreans,1997,4
fight,1997,4
economic,1997,4
students,1997,4
land,1997,4
GE,1997,3
pact,1997,3
sitting,1997,3
MPs,1997,3
teo,1997,3
guidelines,1997,3
defence,1997,3
STI,1997,3
CDCs,1997,3
share,1997,7
give,1997,3
tax,1997,3
british,1997,3
tan,1997,3
choice,1997,3
office,1997,3
maid,1997,3
policy,1997,3
search,1997,3
used,1997,3
issue,1997,3
members,1997,3
card,1997,3
lta,1997,3
dont,1997,3
fees,1997,3
jeya,1997,3
needed,1997,3
target,1997,3
hike,1997,3
future,1997,3
officers,1997,3
falls,1997,3
most,1997,3
mobile,1997,3
shot,1997,3
show,1997,3
molest,1997,3
ban,1997,3
computer,1997,3
concern,1997,3
project,1997,3
key,1997,3
accident,1997,3
last,1997,3
drug,1997,3
foreign,1997,3
estates,1997,3
let,1997,3
CJ,1997,3
arts,1997,3
suzhou,1997,3
damages,1997,3
scholars,1997,3
makes,1997,3
Indonesia,1997,3
well,1997,3
sets,1997,3
death,1997,3
family,1997,3
board,1997,3
indonesian,1997,3
rules,1997,3
five,1997,3
foreigners,1997,3
lost,1997,3
security,1997,3
attacks,1997,3
tel,1997,3
own,1997,3
civil,1997,3
down,1997,3
start,1997,3
bus,1997,3
HK,1997,3
rush,1997,3
record,1997,3
flats,1997,3
peace,1997,3
event,1997,3
NY,1997,3
age,1997,3
Chinese,1997,2
global,1997,2
results,1997,2
month,1997,6
Asian,1997,2
battle,1997,2
captain,1997,2
causes,1997,2
concerned,1997,2
sent,1997,2
risk,1997,2
regional,1997,2
fandi,1997,2
mindef,1997,2
three-day,1997,2
school,1997,5
philippines,1997,2
tokyo,1997,2
protest,1997,2
gang,1997,2
yock,1997,2
power,1997,2
bail,1997,2
lights,1997,2
suspect,1997,2
conduct,1997,2
net,1997,2
public,1997,2
opposition,1997,2
Myanmar,1997,2
exchange,1997,2
water,1997,2
reported,1997,2
changi,1997,2
groups,1997,2
great,1997,2
study,1997,2
allows,1997,2
experience,1997,2
trial,1997,2
airport,1997,2
changes,1997,2
thats,1997,2
campaign,1997,2
precincts,1997,2
seng,1997,2
names,1997,2
trained,1997,2
total,1997,2
crisis,1997,2
market,1997,2
Singapore,1998,36
Jakarta,1998,29
PM,1998,25
KL,1998,22
cut,1998,27
up,1998,20
pay,1998,15
work,1998,13
Japan,1998,13
Govt,1998,13
Suharto,1998,13
U.S.,1998,13
food,1998,12
top,1998,11
job,1998,19
Clinton,1998,11
Asian,1998,10
SM,1998,10
reforms,1998,10
growth,1998,10
down,1998,10
crisis,1998,9
life,1998,9
Indonesia,1998,9
Mahathir,1998,9
firms,1998,8
water,1998,8
ERP,1998,8
economy,1998,8
IMF,1998,8
Goh,1998,8
Anwar,1998,14
success,1998,8
Habibie,1998,11
CPF,1998,8
time,1998,8
talks,1998,7
boost,1998,7
action,1998,7
court,1998,7
office,1998,7
free,1998,7
budget,1998,7
index,1998,6
Lee,1998,6
family,1998,6
wins,1998,6
good,1998,6
bank,1998,17
wont,1998,6
likely,1998,6
STI,1998,6
probe,1998,6
hit,1998,10
stop,1998,6
sex,1998,6
HK,1998,6
stay,1998,6
stocks,1998,6
calls,1998,6
regional,1998,5
cost,1998,8
working,1998,5
Parliament,1998,5
violence,1998,5
chief,1998,5
looks,1998,5
police,1998,5
rupiah,1998,5
house,1998,5
currencies,1998,5
service,1998,5
ties,1998,5
open,1998,5
target,1998,5
need,1998,5
points,1998,5
Dow,1998,5
trade,1998,5
malaysian,1998,5
see,1998,5
death,1998,5
news,1998,5
restaurant,1998,5
foreign,1998,5
tough,1998,5
charges,1998,5
steps,1998,5
Chinese,1998,4
nwc,1998,4
abri,1998,4
far,1998,4
skills,1998,4
rate,1998,4
military,1998,4
market,1998,14
baby,1998,4
car,1998,4
recession,1998,4
President,1998,4
e-commerce,1998,4
better,1998,4
finance,1998,4
schools,1998,4
plant,1998,4
space,1998,4
internet,1998,4
turn,1998,4
system,1998,4
hub,1998,4
tells,1998,4
measures,1998,4
face,1998,10
asia,1998,4
ses,1998,4
less,1998,4
net,1998,4
fails,1998,4
boss,1998,4
key,1998,4
come,1998,4
region,1998,7
arts,1998,4
child,1998,4
wage,1998,4
killed,1998,4
indonesian,1998,4
loss,1998,4
deal,1998,4
Malaysia,1998,4
post,1998,4
S'poreans,1998,4
am,1998,4
rally,1998,4
students,1998,4
EDB,1998,3
risk,1998,3
fees,1998,3
MPs,1998,3
die,1998,3
team,1998,3
warns,1998,3
second,1998,3
haze,1998,3
full,1998,3
degree,1998,3
search,1998,3
talent,1998,3
guilty,1998,3
makes,1998,3
army,1998,3
hospital,1998,3
visit,1998,3
ministers,1998,3
mobilisation,1998,3
teen,1998,3
flat,1998,3
phone,1998,3
keeping,1998,3
ride,1998,3
currency,1998,3
unveiled,1998,3
end,1998,3
hot,1998,3
interview,1998,3
ISO,1998,3
mas,1998,3
plans,1998,3
ST,1998,3
jail,1998,3
keeps,1998,3
acts,1998,3
nation,1998,3
term,1998,3
classified,1998,3
financial,1998,3
revised,1998,3
rebuts,1998,3
obuchi,1998,3
curbs,1998,3
put,1998,3
training,1998,3
dont,1998,3
unknown,1998,3
attack,1998,3
storm,1998,3
gives,1998,3
Thai,1998,3
project,1998,3
cards,1998,3
investors,1998,3
seek,1998,3
officers,1998,3
theatre,1998,3
price,1998,9
falls,1998,3
most,1998,3
promotions,1998,3
charged,1998,3
show,1998,3
staff,1998,3
jailed,1998,3
runs,1998,3
bad,1998,3
shots,1998,3
vision,1998,3
sets,1998,3
enough,1998,3
europe,1998,3
last,1998,3
learning,1998,3
meeting,1998,3
pact,1998,3
bill,1998,6
aid,1998,3
cafe,1998,3
higher,1998,3
retrenchment,1998,3
left,1998,3
Clob,1998,3
yen,1998,3
being,1998,3
sime,1998,3
cup,1998,3
five,1998,3
like,1998,3
night,1998,3
right,1998,3
people,1998,3
election,1998,3
perks,1998,3
off-budget,1998,3
urges,1998,3
up,1999,26
Singapore,1999,28
China,1999,15
PM,1999,15
food,1999,14
Gus,1999,13
Dur,1999,13
Jakarta,1999,12
KL,1999,11
Clob,1999,11
free,1999,10
Govt,1999,10
Habibie,1999,10
Chinese,1999,9
Timor,1999,9
SM,1999,9
Mahathir,1999,9
U.S.,1999,9
warns,1999,8
win,1999,8
President,1999,8
bank,1999,8
top,1999,8
STI,1999,8
growth,1999,8
CPF,1999,8
team,1999,7
boost,1999,7
SIA,1999,7
years,1999,7
Anwar,1999,7
dont,1999,7
jailed,1999,7
Taiwan,1999,7
dies,1999,7
DBS,1999,6
troops,1999,6
high,1999,6
jail,1999,6
good,1999,6
ties,1999,6
open,1999,6
points,1999,6
cut,1999,6
foreign,1999,6
life,1999,6
pay,1999,6
aceh,1999,6
stocks,1999,6
Asian,1999,5
fall,1999,5
changes,1999,5
Parliament,1999,5
law,1999,5
Asean,1999,5
crash,1999,5
e.,1999,5
ideas,1999,5
face,1999,5
hit,1999,5
key,1999,5
last,1999,5
polls,1999,5
HDB,1999,5
death,1999,5
rules,1999,5
people,1999,5
charges,1999,5
road,1999,5
cabinet,1999,5
UN,1999,5
stake,1999,5
singtel,1999,4
leaders,1999,4
cash,1999,4
asia,1999,4
firms,1999,4
Lee,1999,4
military,1999,4
crisis,1999,4
working,1999,4
work,1999,4
give,1999,4
plans,1999,4
maid,1999,4
policy,1999,4
them,1999,4
wont,1999,4
network,1999,4
issue,1999,7
keep,1999,4
vote,1999,4
force,1999,4
Clinton,1999,4
most,1999,4
fine,1999,4
NUS,1999,4
mum,1999,4
wall,1999,4
case,1999,4
party,1999,4
english,1999,4
workers,1999,4
east,1999,4
bid,1999,4
loses,1999,4
election,1999,4
BT,1999,4
war,1999,4
HK,1999,4
trip,1999,4
end,1999,4
role,1999,4
golkar,1999,4
calls,1999,4
Dow,1999,4
hot,1999,3
children,1999,3
sorry,1999,3
town,1999,3
very,1999,3
regional,1999,3
choice,1999,3
month,1999,7
race,1999,3
pork,1999,3
likely,1999,3
index,1999,3
sing,1999,3
talent,1999,3
trial,1999,3
action,1999,3
family,1999,3
names,1999,3
apply,1999,3
market,1999,10
hospital,1999,3
tas,1999,3
mobilisation,1999,3
share,1999,6
malay,1999,3
phone,1999,3
ERP,1999,3
servants,1999,3
TNI,1999,3
heart,1999,3
ambon,1999,3
currency,1999,3
tan,1999,3
court,1999,3
coming,1999,3
lines,1999,3
batam,1999,3
move,1999,9
police,1999,3
IMF,1999,3
quarter,1999,3
fires,1999,3
insurance,1999,3
internet,1999,3
formula,1999,3
teachers,1999,3
tomorrow,1999,3
city,1999,3
rates,1999,3
national,1999,3
murder,1999,3
nathan,1999,3
future,1999,3
investors,1999,3
imports,1999,3
tells,1999,3
sell,1999,3
price,1999,3
cover,1999,3
review,1999,3
gold,1999,3
international,1999,3
net,1999,6
banking,1999,3
fair,1999,3
float,1999,3
best,1999,3
job,1999,8
april,1999,3
let,1999,3
puts,1999,3
Apec,1999,3
budget,1999,3
air,1999,3
while,1999,3
umno,1999,3
buys,1999,3
higher,1999,3
week,1999,3
restraint,1999,3
well,1999,3
charged,1999,3
yes,1999,3
yet,1999,3
web,1999,3
parents,1999,3
wet,1999,3
old,1999,3
deal,1999,3
dead,1999,3
power,1999,3
post,1999,3
panel,1999,3
attacks,1999,3
virus,1999,3
surge,1999,3
urges,1999,3
own,1999,3
civil,1999,3
down,1999,3
sports,1999,3
support,1999,3
offer,1999,7
bug,1999,3
rage,1999,3
flats,1999,3
militias,1999,3
time,1999,3
suggests,1999,2
focus,1999,2
malaysians,1999,2
hate,1999,2
does,1999,2
terror,1999,2
teaching,1999,2
sent,1999,2
risk,1999,2
horror,1999,2
putting,1999,2
school,1999,5
did,1999,2
shock,1999,2
solution,1999,2
leave,1999,2
world-class,1999,2
quick,1999,2
round,1999,2
prevent,1999,2
revolution,1999,2
up,2000,30
Singapore,2000,40
Govt,2000,17
Gus,2000,14
Dur,2000,14
police,2000,13
food,2000,13
PM,2000,13
U.S.,2000,12
pay,2000,11
top,2000,11
life,2000,11
asia,2000,10
SIA,2000,10
HDB,2000,10
CPF,2000,10
school,2000,9
sing,2000,9
deal,2000,9
Lee,2000,8
China,2000,8
teen,2000,8
economy,2000,8
service,2000,8
charges,2000,8
Jakarta,2000,8
DBS,2000,8
down,2000,8
dies,2000,8
ties,2000,7
dont,2000,7
tel,2000,7
KL,2000,7
Taiwan,2000,7
old,2000,7
BG,2000,7
civil,2000,7
time,2000,7
singtel,2000,6
hurt,2000,6
SM,2000,6
bank,2000,6
house,2000,6
years,2000,6
come,2000,6
rules,2000,6
Clob,2000,6
manager,2000,5
Asian,2000,5
work,2000,5
SGX,2000,5
market,2000,8
flat,2000,11
talks,2000,5
car,2000,9
SQ,2000,5
Japan,2000,5
wont,2000,5
free,2000,5
b,2000,5
project,2000,5
investors,2000,5
say,2000,5
estrada,2000,5
sciences,2000,5
HK,2000,5
points,2000,5
foreign,2000,5
wants,2000,5
workers,2000,5
dead,2000,5
low,2000,5
restored,2000,5
every,2000,4
leaders,2000,4
chen,2000,4
boost,2000,4
public,2000,4
water,2000,4
taipei,2000,4
family,2000,4
phone,2000,4
sph,2000,4
share,2000,4
high,2000,4
end,2000,4
rise,2000,4
stop,2000,4
wins,2000,4
trade,2000,4
crash,2000,4
drop,2000,4
Goh,2000,4
internet,2000,4
NTU,2000,4
wanted,2000,4
open,2000,4
white,2000,4
scheme,2000,4
hub,2000,4
doctors,2000,4
target,2000,4
STI,2000,4
India,2000,4
need,2000,4
price,2000,7
Dow,2000,4
merger,2000,4
local,2000,4
jailed,2000,4
hostage,2000,4
close,2000,4
best,2000,4
group,2000,4
last,2000,4
let,2000,7
cancer,2000,4
wall,2000,4
cant,2000,4
im,2000,4
party,2000,4
well,2000,4
death,2000,4
lose,2000,4
right,2000,4
growth,2000,4
bourses,2000,4
start,2000,4
education,2000,4
gambling,2000,4
roll,2000,4
draw,2000,4
star,2000,4
land,2000,4
looking,2000,3
safety,2000,3
pact,2000,3
seized,2000,3
regional,2000,3
MPs,2000,3
stays,2000,3
philippines,2000,3
guy,2000,3
warns,2000,3
japanese,2000,3
past,2000,3
kidnap,2000,3
net,2000,3
licences,2000,3
never,2000,3
change,2000,3
pick,2000,3
private,2000,3
live,2000,3
tax,2000,3
baby,2000,3
account,2000,3
join,2000,3
secretaries,2000,3
control,2000,3
keep,2000,3
goal,2000,3
acts,2000,3
hot,2000,3
fare,2000,3
fandi,2000,3
batam,2000,3
ST,2000,3
chief,2000,3
order,2000,3
Bush,2000,3
move,2000,3
Asean,2000,3
resort,2000,3
offers,2000,3
good,2000,3
killer,2000,3
arrested,2000,3
skills,2000,3
everyone,2000,3
put,2000,3
card,2000,3
launch,2000,3
threat,2000,3
major,2000,3
primary,2000,3
little,2000,3
unknown,2000,3
system,2000,3
Thai,2000,3
King,2000,3
future,2000,3
saf,2000,3
tells,2000,3
dishes,2000,3
green,2000,3
teachers,2000,3
mrt,2000,3
medical,2000,3
sale,2000,3
face,2000,7
rebels,2000,3
nasdaq,2000,3
find,2000,3
behind,2000,3
hit,2000,3
HIV,2000,3
him,2000,3
NUS,2000,3
court,2000,3
boss,2000,3
blame,2000,3
cut,2000,3
COE,2000,3
CJ,2000,3
news,2000,3
meeting,2000,3
tiger,2000,3
wake,2000,3
pilot,2000,10
case,2000,3
air,2000,3
PAP,2000,3
different,2000,3
servants,2000,3
media,2000,3
bid,2000,3
higher,2000,3
week,2000,3
hand,2000,3
Indonesia,2000,3
thanks,2000,3
yet,2000,3
cup,2000,3
killed,2000,3
east,2000,3
customers,2000,3
Mahathir,2000,3
dare,2000,3
shes,2000,3
leap,2000,3
quit,2000,3
Singapore,2001,60
U.S.,2001,37
China,2001,34
Gus,2001,25
PM,2001,24
up,2001,23
Dur,2001,22
Govt,2001,15
asia,2001,14
pay,2001,14
Indonesia,2001,13
Taiwan,2001,13
old,2001,13
Bush,2001,12
dont,2001,12
Jakarta,2001,15
SM,2001,11
good,2001,11
group,2001,15
cut,2001,15
win,2001,11
deal,2001,11
work,2001,10
united,2001,10
KL,2001,10
down,2001,10
time,2001,10
Chinese,2001,9
rise,2001,9
net,2001,9
talent,2001,9
cup,2001,9
war,2001,9
Asian,2001,8
talks,2001,8
Beijing,2001,8
Thaksin,2001,8
trade,2001,8
police,2001,8
crash,2001,8
job,2001,14
last,2001,8
bid,2001,8
game,2001,16
economic,2001,8
lead,2001,11
lions,2001,8
team,2001,7
women,2001,7
keep,2001,7
ties,2001,7
top,2001,11
open,2001,7
service,2001,7
say,2001,7
fans,2001,7
years,2001,7
bad,2001,7
best,2001,7
workers,2001,7
opposition,2001,7
quit,2001,7
life,2001,7
HDB,2001,7
foreign,2001,7
money,2001,7
sports,2001,7
stay,2001,7
coach,2001,6
results,2001,6
MPs,2001,6
school,2001,10
polls,2001,6
public,2001,6
live,2001,6
end,2001,6
jail,2001,6
order,2001,6
UOB,2001,6
story,2001,6
second,2001,6
Asean,2001,6
face,2001,11
hit,2001,10
stop,2001,6
sea,2001,6
WTO,2001,6
tough,2001,6
ready,2001,6
less,2001,6
Malaysia,2001,6
offer,2001,6
cabinet,2001,6
wants,2001,6
other,2001,6
megawati,2001,6
mega,2001,5
likely,2001,5
osama,2001,5
Lee,2001,5
change,2001,5
high,2001,5
qualifiers,2001,5
goal,2001,5
law,2001,5
third,2001,5
chief,2001,5
Japan,2001,11
wont,2001,5
wanted,2001,5
british,2001,5
Thai,2001,5
need,2001,5
play,2001,5
clash,2001,5
show,2001,5
s-league,2001,5
NUS,2001,5
news,2001,5
drug,2001,5
liverpool,2001,5
pakistan,2001,5
grand,2001,5
smart,2001,5
early,2001,5
Thailand,2001,5
road,2001,5
support,2001,5
moves,2001,5
test,2001,5
young,2001,4
taleban,2001,4
die,2001,4
small,2001,4
round,2001,4
olympic,2001,4
leaders,2001,4
index,2001,4
stands,2001,4
boost,2001,4
teachers,2001,4
muslim,2001,4
kids,2001,4
ahead,2001,4
military,2001,4
love,2001,4
private,2001,4
flat,2001,10
club,2001,4
measures,2001,4
give,2001,4
chee,2001,4
islamic,2001,4
jiang,2001,4
soccer,2001,4
NTUC,2001,4
victory,2001,4
woes,2001,4
free,2001,4
philip,2001,4
care,2001,4
scheme,2001,4
eyes,2001,4
behind,2001,4
flights,2001,4
targets,2001,4
green,2001,4
price,2001,8
sets,2001,4
terror,2001,4
hope,2001,9
sex,2001,4
see,2001,4
yes,2001,4
key,2001,4
most,2001,4
fire,2001,4
tiger,2001,4
legends,2001,4
aid,2001,4
seven,2001,4
im,2001,4
PAP,2001,4
malays,2001,4
european,2001,4
lawyers,2001,4
well,2001,4
real,2001,4
masters,2001,4
five,2001,4
security,2001,4
sends,2001,4
global,2001,4
litter,2001,4
u,2001,41
BG,2001,4
power,2001,4
prepare,2001,4
fight,2001,4
head,2001,4
funds,2001,4
problem,2001,4
GE,2001,3
force,2001,3
fall,2001,3
trouble,2001,3
cool,2001,3
leeds,2001,3
shock,2001,3
fewer,2001,3
leave,2001,3
warns,2001,3
sign,2001,3
even,2001,3
consumers,2001,3
appeal,2001,3
strong,2001,3
auction,2001,3
golds,2001,3
cheats,2001,3
names,2001,3
crisis,2001,3
mobilisation,2001,3
calm,2001,3
strike,2001,9
tell,2001,3
teen,2001,3
Parliament,2001,3
tax,2001,3
town,2001,3
join,2001,3
recession,2001,3
SAFFC,2001,3
up,2002,38
Singapore,2002,51
U.S.,2002,35
China,2002,36
Jakarta,2002,29
work,2002,18
Chinese,2002,16
terror,2002,16
Govt,2002,14
PM,2002,13
wants,2002,13
CPF,2002,13
asia,2002,12
good,2002,12
KL,2002,12
GST,2002,11
boost,2002,10
water,2002,10
top,2002,10
price,2002,10
money,2002,10
Taiwan,2002,10
Malaysia,2002,10
war,2002,10
great,2002,9
action,2002,9
MPs,2002,9
wont,2002,9
down,2002,9
play,2002,9
hit,2002,14
trade,2002,9
pay,2002,9
workers,2002,9
easy,2002,9
deal,2002,9
growth,2002,9
talks,2002,8
bomb,2002,8
jobless,2002,8
give,2002,8
economy,2002,8
Japan,2002,8
ties,2002,8
anti-terror,2002,8
jail,2002,8
sex,2002,8
foreign,2002,8
life,2002,8
panel,2002,8
education,2002,8
students,2002,8
al-qaeda,2002,8
travel,2002,7
plans,2002,7
attack,2002,7
hike,2002,11
online,2002,7
face,2002,7
pact,2002,7
HDB,2002,7
cut,2002,7
made,2002,7
time,2002,7
leaders,2002,6
past,2002,6
abu,2002,6
high,2002,6
law,2002,6
health,2002,6
wanted,2002,6
major,2002,6
Asean,2002,6
probe,2002,6
rice,2002,6
bad,2002,6
national,2002,6
job,2002,19
mega,2002,6
tough,2002,6
ready,2002,6
Manila,2002,6
Indonesia,2002,6
Beijing,2002,6
fight,2002,6
stay,2002,6
bus,2002,6
focus,2002,5
month,2002,5
Asian,2002,5
opportunities,2002,5
case,2002,5
blast,2002,5
school,2002,10
prize,2002,5
race,2002,5
likely,2002,5
consumers,2002,5
change,2002,15
military,2002,5
win,2002,5
Bush,2002,5
live,2002,5
recession,2002,5
taufik,2002,5
making,2002,5
India,2002,5
needs,2002,5
recovery,2002,5
islamic,2002,5
end,2002,5
SQ,2002,5
years,2002,5
signs,2002,5
food,2002,5
open,2002,5
future,2002,5
newater,2002,5
sale,2002,5
points,2002,5
review,2002,5
show,2002,5
best,2002,5
missing,2002,5
last,2002,5
region,2002,5
party,2002,5
terrorism,2002,5
bid,2002,5
bali,2002,5
cup,2002,5
lose,2002,9
security,2002,5
hard,2002,5
aceh,2002,5
role,2002,5
charge,2002,4
reforms,2002,4
shock,2002,4
team,2002,4
force,2002,4
japanese,2002,4
chen,2002,4
targets,2002,4
near,2002,4
bashir,2002,4
net,2002,4
muslim,2002,11
groups,2002,4
healthy,2002,4
crisis,2002,4
plot,2002,4
start,2002,4
car,2002,4
ride,2002,4
slim,2002,4
united,2002,4
court,2002,4
ST,2002,4
chief,2002,4
green,2002,4
SM,2002,4
move,2002,4
islam,2002,4
hot,2002,4
views,2002,4
police,2002,4
network,2002,4
FTA,2002,4
base,2002,4
members,2002,4
card,2002,4
teachers,2002,4
place,2002,4
dont,2002,4
service,2002,8
investors,2002,4
say,2002,4
most,2002,4
cheap,2002,4
businesses,2002,4
battle,2002,4
find,2002,4
cell,2002,4
crime,2002,4
local,2002,4
malaysian,2002,4
DPM,2002,4
see,2002,8
sea,2002,4
Lee,2002,4
closer,2002,4
death,2002,4
JI,2002,4
comes,2002,4
learning,2002,4
poll,2002,4
speak,2002,4
Iraq,2002,4
raise,2002,4
political,2002,4
killed,2002,4
task,2002,4
human,2002,4
koizumi,2002,4
kills,2002,4
Mahathir,2002,4
like,2002,4
package,2002,4
elderly,2002,4
own,2002,4
nothing,2002,4
hes,2002,4
link,2002,4
sayyaf,2002,4
politics,2002,4
firm,2002,10
politicians,2002,4
draw,2002,4
religious,2002,3
row,2002,3
suicide,2002,3
young,2002,3
worth,2002,3
rise,2002,3
Singaporean,2002,3
jack,2002,3
issue,2002,3
philippines,2002,3
cost,2002,3
index,2002,3
suspect,2002,3
public,2002,3
kids,2002,3
talent,2002,3
ahead,2002,3
GLC,2002,3
guilty,2002,3
products,2002,3
private,2002,3
bloody,2002,3
apply,2002,3
Sars,2003,38
up,2003,33
Singapore,2003,51
China,2003,24
U.S.,2003,21
JI,2003,16
work,2003,15
life,2003,13
Govt,2003,13
war,2003,13
terror,2003,12
workers,2003,12
water,2003,11
SIA,2003,11
good,2003,11
virus,2003,11
asia,2003,10
firms,2003,10
top,2003,10
KL,2003,10
Taiwan,2003,10
opportunities,2003,9
case,2003,19
Iraq,2003,9
economy,2003,9
law,2003,9
hit,2003,14
news,2003,9
foreign,2003,9
pay,2003,9
cut,2003,13
HK,2003,9
Chinese,2003,8
budget,2003,8
Lee,2003,8
heart,2003,8
better,2003,8
SM,2003,12
Jakarta,2003,12
Bush,2003,8
trade,2003,8
tough,2003,8
PM,2003,8
